country_id,country_code,country_name,region_id,region_name,assistance_category_id,assistance_category_name,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount
196,CYP,Cyprus,2,Europe and Eurasia,1,Economic,2,Obligations,1983,15000000,30946123
204,BEN,Benin,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,1547000,3191575
212,DMA,Dominica,6,Western Hemisphere,2,Military,2,Obligations,1983,11000,22693
214,DOM,Dominican Republic,6,Western Hemisphere,1,Economic,2,Obligations,1983,63025000,130025292
214,DOM,Dominican Republic,6,Western Hemisphere,2,Military,2,Obligations,1983,5572000,11495452
218,ECU,Ecuador,6,Western Hemisphere,1,Economic,2,Obligations,1983,26623000,54925240
218,ECU,Ecuador,6,Western Hemisphere,2,Military,2,Obligations,1983,4527000,9339539
222,SLV,El Salvador,6,Western Hemisphere,1,Economic,2,Obligations,1983,245527000,506540588
222,SLV,El Salvador,6,Western Hemisphere,2,Military,2,Obligations,1983,51484000,106215347
226,GNQ,Equatorial Guinea,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,1066000,2199236
226,GNQ,Equatorial Guinea,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,56000,115532
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,2820000,5817870
242,FJI,Fiji,1,East Asia and Oceania,2,Military,2,Obligations,1983,50000,103153
246,FIN,Finland,2,Europe and Eurasia,2,Military,2,Obligations,1983,42000,86649
262,DJI,Djibouti,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,3369000,6950498
262,DJI,Djibouti,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,113000,233127
266,GAB,Gabon,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,1529000,3154441
266,GAB,Gabon,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,1110000,2290012
270,GMB,Gambia,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,5162000,10649592
288,GHA,Ghana,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,7301000,15062508
288,GHA,Ghana,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,256000,528147
300,GRC,Greece,2,Europe and Eurasia,2,Military,2,Obligations,1983,281289000,580320275
320,GTM,Guatemala,6,Western Hemisphere,1,Economic,2,Obligations,1983,29636000,61141284
324,GIN,Guinea,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,6928000,14292981
324,GIN,Guinea,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,48000,99027
328,GUY,Guyana,6,Western Hemisphere,1,Economic,2,Obligations,1983,179000,369289
328,GUY,Guyana,6,Western Hemisphere,2,Military,2,Obligations,1983,25000,51576
332,HTI,Haiti,6,Western Hemisphere,1,Economic,2,Obligations,1983,46169000,95250103
332,HTI,Haiti,6,Western Hemisphere,2,Military,2,Obligations,1983,639000,1318304
340,HND,Honduras,6,Western Hemisphere,1,Economic,2,Obligations,1983,105924000,218529142
340,HND,Honduras,6,Western Hemisphere,2,Military,2,Obligations,1983,9782000,20180998
352,ISL,Iceland,2,Europe and Eurasia,2,Military,2,Obligations,1983,9000,18567
356,IND,India,4,South and Central Asia,1,Economic,2,Obligations,1983,209512000,432238947
356,IND,India,4,South and Central Asia,2,Military,2,Obligations,1983,139000,286767
360,IDN,Indonesia,1,East Asia and Oceania,1,Economic,2,Obligations,1983,111403000,229832731
360,IDN,Indonesia,1,East Asia and Oceania,2,Military,2,Obligations,1983,27213000,56142455
376,ISR,Israel,3,Middle East and North Africa,1,Economic,2,Obligations,1983,785000000,1619513797
376,ISR,Israel,3,Middle East and North Africa,2,Military,2,Obligations,1983,1700000000,3507227332
380,ITA,Italy,2,Europe and Eurasia,1,Economic,2,Obligations,1983,13168000,27166570
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,38000,78396
388,JAM,Jamaica,6,Western Hemisphere,1,Economic,2,Obligations,1983,103455000,213435411
388,JAM,Jamaica,6,Western Hemisphere,2,Military,2,Obligations,1983,168000,346596
400,JOR,Jordan,3,Middle East and North Africa,1,Economic,2,Obligations,1983,20142000,41554453
400,JOR,Jordan,3,Middle East and North Africa,2,Military,2,Obligations,1983,52768000,108864335
404,KEN,Kenya,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,81529000,168200431
404,KEN,Kenya,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,11221000,23149763
410,KOR,Korea Republic,1,East Asia and Oceania,2,Military,2,Obligations,1983,186622000,385015163
422,LBN,Lebanon,3,Middle East and North Africa,1,Economic,2,Obligations,1983,52168000,107626491
422,LBN,Lebanon,3,Middle East and North Africa,2,Military,2,Obligations,1983,101552000,209509382
426,LSO,Lesotho,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,20948000,43217290
430,LBR,Liberia,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,62881000,129728211
430,LBR,Liberia,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,6271000,12937541
450,MDG,Madagascar,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,8978000,18522286
450,MDG,Madagascar,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,17000,35072
454,MWI,Malawi,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,8105000,16721221
454,MWI,Malawi,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,148000,305335
458,MYS,Malaysia,1,East Asia and Oceania,1,Economic,2,Obligations,1983,771000,1590630
458,MYS,Malaysia,1,East Asia and Oceania,2,Military,2,Obligations,1983,4608000,9506648
462,MDV,Maldives,4,South and Central Asia,2,Military,2,Obligations,1983,15000,30946
466,MLI,Mali,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,15410000,31791983
466,MLI,Mali,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,122000,251695
478,MRT,Mauritania,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,12504000,25796687
478,MRT,Mauritania,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,57000,117595
480,MUS,Mauritius,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,6108000,12601260
484,MEX,Mexico,6,Western Hemisphere,1,Economic,2,Obligations,1983,8243000,17005925
484,MEX,Mexico,6,Western Hemisphere,2,Military,2,Obligations,1983,61000,125847
504,MAR,Morocco,3,Middle East and North Africa,1,Economic,2,Obligations,1983,53875000,111148158
504,MAR,Morocco,3,Middle East and North Africa,2,Military,2,Obligations,1983,76270000,157350722
508,MOZ,Mozambique,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,9743000,20100538
512,OMN,Oman,3,Middle East and North Africa,1,Economic,2,Obligations,1983,15086000,31123547
512,OMN,Oman,3,Middle East and North Africa,2,Military,2,Obligations,1983,30083000,62063482
524,NPL,Nepal,4,South and Central Asia,1,Economic,2,Obligations,1983,18543000,38255597
524,NPL,Nepal,4,South and Central Asia,2,Military,2,Obligations,1983,74000,152667
558,NIC,Nicaragua,6,Western Hemisphere,1,Economic,2,Obligations,1983,4000,8252
562,NER,Niger,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,24049000,49614886
562,NER,Niger,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,1409000,2906871
586,PAK,Pakistan,4,South and Central Asia,1,Economic,2,Obligations,1983,278734000,575049117
586,PAK,Pakistan,4,South and Central Asia,2,Military,2,Obligations,1983,260777000,538002483
591,PAN,Panama,6,Western Hemisphere,1,Economic,2,Obligations,1983,7281000,15021246
591,PAN,Panama,6,Western Hemisphere,2,Military,2,Obligations,1983,5466000,11276766
598,PNG,Papua New Guinea,1,East Asia and Oceania,1,Economic,2,Obligations,1983,598000,1233718
598,PNG,Papua New Guinea,1,East Asia and Oceania,2,Military,2,Obligations,1983,21000,43324
600,PRY,Paraguay,6,Western Hemisphere,1,Economic,2,Obligations,1983,3208000,6618344
600,PRY,Paraguay,6,Western Hemisphere,2,Military,2,Obligations,1983,55000,113469
604,PER,Peru,6,Western Hemisphere,1,Economic,2,Obligations,1983,93389000,192668497
604,PER,Peru,6,Western Hemisphere,2,Military,2,Obligations,1983,4486000,9254953
608,PHL,Philippines,1,East Asia and Oceania,1,Economic,2,Obligations,1983,102741000,211962377
608,PHL,Philippines,1,East Asia and Oceania,2,Military,2,Obligations,1983,51917000,107108659
616,POL,Poland,2,Europe and Eurasia,1,Economic,2,Obligations,1983,24836000,51238528
620,PRT,Portugal,2,Europe and Eurasia,1,Economic,2,Obligations,1983,20000000,41261498
620,PRT,Portugal,2,Europe and Eurasia,2,Military,2,Obligations,1983,80014000,165074874
624,GNB,Guinea-Bissau,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,2639000,5444453
624,GNB,Guinea-Bissau,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,16000,33009
646,RWA,Rwanda,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,8595000,17732127
646,RWA,Rwanda,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,62000,127910
662,LCA,St. Lucia,6,Western Hemisphere,2,Military,2,Obligations,1983,14000,28883
670,VCT,St. Vincent and Grenadines,6,Western Hemisphere,2,Military,2,Obligations,1983,31000,63955
678,STP,Sao Tome and Principe,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,159000,328028
686,SEN,Senegal,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,33082000,68250642
686,SEN,Senegal,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,308000,635427
690,SYC,Seychelles,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,2394000,4939000
694,SLE,Sierra Leone,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,8691000,17930181
694,SLE,Sierra Leone,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,31000,63955
702,SGP,Singapore,1,East Asia and Oceania,2,Military,2,Obligations,1983,43000,88712
706,SOM,Somalia,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,69728000,143854085
706,SOM,Somalia,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,5570000,11491326
716,ZWE,Zimbabwe,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,63974000,131983153
716,ZWE,Zimbabwe,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,110000,226938
724,ESP,Spain,2,Europe and Eurasia,1,Economic,2,Obligations,1983,12000000,24756898
724,ESP,Spain,2,Europe and Eurasia,2,Military,2,Obligations,1983,402726000,830853901
736,SDF,Sudan (former),5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,166282000,343052219
736,SDF,Sudan (former),5,Sub-Saharan Africa,2,Military,2,Obligations,1983,1197000,2469500
740,SUR,Suriname,6,Western Hemisphere,1,Economic,2,Obligations,1983,62000,127910
748,SWZ,Swaziland,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,7928000,16356056
764,THA,Thailand,1,East Asia and Oceania,1,Economic,2,Obligations,1983,28759000,59331969
764,THA,Thailand,1,East Asia and Oceania,2,Military,2,Obligations,1983,78584000,162124677
768,TGO,Togo,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,7713000,15912495
768,TGO,Togo,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,49000,101090
788,TUN,Tunisia,3,Middle East and North Africa,1,Economic,2,Obligations,1983,18593000,38358749
788,TUN,Tunisia,3,Middle East and North Africa,2,Military,2,Obligations,1983,88177000,181915755
792,TUR,Turkey,2,Europe and Eurasia,1,Economic,2,Obligations,1983,286033000,590107501
792,TUR,Turkey,2,Europe and Eurasia,2,Military,2,Obligations,1983,292966000,604410800
800,UGA,Uganda,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,7796000,16083731
800,UGA,Uganda,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,70000,144415
818,EGY,Egypt,3,Middle East and North Africa,1,Economic,2,Obligations,1983,1005064000,2073522311
818,EGY,Egypt,3,Middle East and North Africa,2,Military,2,Obligations,1983,1326778000,2737242391
834,TZA,Tanzania,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,7901000,16300353
854,BFA,Burkina Faso,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,8862000,18282968
854,BFA,Burkina Faso,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,115000,237253
858,URY,Uruguay,6,Western Hemisphere,1,Economic,2,Obligations,1983,987000,2036254
858,URY,Uruguay,6,Western Hemisphere,2,Military,2,Obligations,1983,58000,119658
862,VEN,Venezuela,6,Western Hemisphere,1,Economic,2,Obligations,1983,105000,216622
862,VEN,Venezuela,6,Western Hemisphere,2,Military,2,Obligations,1983,42000,86649
882,WSM,Samoa,1,East Asia and Oceania,1,Economic,2,Obligations,1983,965000,1990867
887,YEM,Yemen,3,Middle East and North Africa,1,Economic,2,Obligations,1983,29176000,60192272
887,YEM,Yemen,3,Middle East and North Africa,2,Military,2,Obligations,1983,3378000,6969066
890,YUF,Yugoslavia (former),2,Europe and Eurasia,2,Military,2,Obligations,1983,96000,198055
894,ZMB,Zambia,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,27925000,57611365
1002,WLD,World,7,World,1,Economic,2,Obligations,1983,3120372000,6437561151
1002,WLD,World,7,World,2,Military,2,Obligations,1983,43254000,89236241
1006,ASN,Asia Region,7,World,1,Economic,2,Obligations,1983,20794000,42899579
1007,CNA,Central America Region,6,Western Hemisphere,1,Economic,2,Obligations,1983,19399000,40021589
1010,CRN,Caribbean Region,6,Western Hemisphere,1,Economic,2,Obligations,1983,62063000,128040616
1020,LAN,Latin America Region,6,Western Hemisphere,1,Economic,2,Obligations,1983,43417000,89572522
1023,MNS,Middle East and North Africa Region,3,Middle East and North Africa,1,Economic,2,Obligations,1983,18908000,39008619
1027,OCN,Oceania Region,1,East Asia and Oceania,1,Economic,2,Obligations,1983,6022000,12423837
1033,SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,108675000,224204664
24,AGO,Angola,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,2328000,5013662
32,ARG,Argentina,6,Western Hemisphere,1,Economic,2,Obligations,1982,60000,129218
40,AUT,Austria,2,Europe and Eurasia,2,Military,2,Obligations,1982,38000,81838
50,BGD,Bangladesh,4,South and Central Asia,1,Economic,2,Obligations,1982,172491000,371482673
50,BGD,Bangladesh,4,South and Central Asia,2,Military,2,Obligations,1982,161000,346735
52,BRB,Barbados,6,Western Hemisphere,1,Economic,2,Obligations,1982,47000,101220
52,BRB,Barbados,6,Western Hemisphere,2,Military,2,Obligations,1982,56000,120603
64,BTN,Bhutan,4,South and Central Asia,1,Economic,2,Obligations,1982,449000,966982
68,BOL,Bolivia,6,Western Hemisphere,1,Economic,2,Obligations,1982,19713000,42454607
72,BWA,Botswana,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,15927000,34300945
72,BWA,Botswana,5,Sub-Saharan Africa,2,Military,2,Obligations,1982,595000,1281412
76,BRA,Brazil,6,Western Hemisphere,1,Economic,2,Obligations,1982,699000,1505390
84,BLZ,Belize,6,Western Hemisphere,1,Economic,2,Obligations,1982,924000,1989958
84,BLZ,Belize,6,Western Hemisphere,2,Military,2,Obligations,1982,20000,43072
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,Economic,2,Obligations,1982,13740000,29590945
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Military,2,Obligations,1982,151000,325198
108,BDI,Burundi,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,7132000,15359724
108,BDI,Burundi,5,Sub-Saharan Africa,2,Military,2,Obligations,1982,32000,68916
116,KHM,Cambodia,1,East Asia and Oceania,1,Economic,2,Obligations,1982,3782000,8145048
120,CMR,Cameroon,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,19193000,41334716
120,CMR,Cameroon,5,Sub-Saharan Africa,2,Military,2,Obligations,1982,1539000,3314443
132,CPV,Cabo Verde,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,5983000,12885198
140,CAF,Central African Republic,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,2786000,6000027
140,CAF,Central African Republic,5,Sub-Saharan Africa,2,Military,2,Obligations,1982,23000,49533
144,LKA,Sri Lanka,4,South and Central Asia,1,Economic,2,Obligations,1982,70852000,152589353
144,LKA,Sri Lanka,4,South and Central Asia,2,Military,2,Obligations,1982,2102000,4526940
148,TCD,Chad,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,6142000,13227625
152,CHL,Chile,6,Western Hemisphere,1,Economic,2,Obligations,1982,6760000,14558572
156,CHN,China (P.R.C.),1,East Asia and Oceania,1,Economic,2,Obligations,1982,106000,228285
170,COL,Colombia,6,Western Hemisphere,1,Economic,2,Obligations,1982,3035000,6536282
170,COL,Colombia,6,Western Hemisphere,2,Military,2,Obligations,1982,10346000,22281508
174,COM,Comoros,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,658000,1417091
178,COG,Congo (Brazzaville),5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,3424000,7374045
178,COG,Congo (Brazzaville),5,Sub-Saharan Africa,2,Military,2,Obligations,1982,30000,64609
180,COD,Congo (Kinshasa),5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,24046000,51786308
180,COD,Congo (Kinshasa),5,Sub-Saharan Africa,2,Military,2,Obligations,1982,7707000,16598065
188,CRI,Costa Rica,6,Western Hemisphere,1,Economic,2,Obligations,1982,51777000,111508762
188,CRI,Costa Rica,6,Western Hemisphere,2,Military,2,Obligations,1982,46000,99067
196,CYP,Cyprus,2,Europe and Eurasia,1,Economic,2,Obligations,1982,15000000,32304526
204,BEN,Benin,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,2293000,4938284
212,DMA,Dominica,6,Western Hemisphere,2,Military,2,Obligations,1982,4000,8614
214,DOM,Dominican Republic,6,Western Hemisphere,1,Economic,2,Obligations,1982,82378000,177412151
214,DOM,Dominican Republic,6,Western Hemisphere,2,Military,2,Obligations,1982,4430000,9540603
218,ECU,Ecuador,6,Western Hemisphere,1,Economic,2,Obligations,1982,22851000,49212713
218,ECU,Ecuador,6,Western Hemisphere,2,Military,2,Obligations,1982,4977000,10718641
222,SLV,El Salvador,6,Western Hemisphere,1,Economic,2,Obligations,1982,182161000,392308324
222,SLV,El Salvador,6,Western Hemisphere,2,Military,2,Obligations,1982,66757000,143770218
226,GNQ,Equatorial Guinea,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,1304000,2808340
226,GNQ,Equatorial Guinea,5,Sub-Saharan Africa,2,Military,2,Obligations,1982,28000,60301
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,2484000,5349629
246,FIN,Finland,2,Europe and Eurasia,2,Military,2,Obligations,1982,41000,88299
262,DJI,Djibouti,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,3722000,8015829
262,DJI,Djibouti,5,Sub-Saharan Africa,2,Military,2,Obligations,1982,57000,122757
266,GAB,Gabon,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,1444000,3109849
266,GAB,Gabon,5,Sub-Saharan Africa,2,Military,2,Obligations,1982,2660000,5728669
270,GMB,Gambia,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,3106000,6689189
288,GHA,Ghana,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,16940000,36482576
288,GHA,Ghana,5,Sub-Saharan Africa,2,Military,2,Obligations,1982,295000,635322
300,GRC,Greece,2,Europe and Eurasia,2,Military,2,Obligations,1982,282692000,608815417
320,GTM,Guatemala,6,Western Hemisphere,1,Economic,2,Obligations,1982,15453000,33280121
324,GIN,Guinea,5,Sub-Saharan Africa,1,Economic,2,Obligations,1982,5927000,12764593
328,GUY,Guyana,6,Western Hemisphere,1,Economic,2,Obligations,1982,1933000,4162976
328,GUY,Guyana,6,Western Hemisphere,2,Military,2,Obligations,1982,14000,30150
332,HTI,Haiti,6,Western Hemisphere,1,Economic,2,Obligations,1982,34287000,73841684
332,HTI,Haiti,6,Western Hemisphere,2,Military,2,Obligations,1982,512000,1102660
340,HND,Honduras,6,Western Hemisphere,1,Economic,2,Obligations,1982,80708000,173815579
340,HND,Honduras,6,Western Hemisphere,2,Military,2,Obligations,1982,20524000,44201206
352,ISL,Iceland,2,Europe and Eurasia,2,Military,2,Obligations,1982,8000,17229
356,IND,India,4,South and Central Asia,1,Economic,2,Obligations,1982,221768000,477607351
356,IND,India,4,South and Central Asia,2,Military,2,Obligations,1982,82000,176598
360,IDN,Indonesia,1,East Asia and Oceania,1,Economic,2,Obligations,1982,90949000,195870958
360,IDN,Indonesia,1,East Asia and Oceania,2,Military,2,Obligations,1982,42336000,91176294
376,ISR,Israel,3,Middle East and North Africa,1,Economic,2,Obligations,1982,806000000,1735829903
376,ISR,Israel,3,Middle East and North Africa,2,Military,2,Obligations,1982,1400000000,3015089163
380,ITA,Italy,2,Europe and Eurasia,1,Economic,2,Obligations,1982,52196000,112411138
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Military,2,Obligations,1982,36000,77530
388,JAM,Jamaica,6,Western Hemisphere,1,Economic,2,Obligations,1982,138637000,298573508
388,JAM,Jamaica,6,Western Hemisphere,2,Military,2,Obligations,1982,1073000,2310850
400,JOR,Jordan,3,Middle East and North Africa,1,Economic,2,Obligations,1982,15406000,33178901
400,JOR,Jordan,3,Middle East and North Africa,2,Military,2,Obligations,1982,56967000,122686130
